Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13767,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008,Shooter,Sega,0,0,0.04,0,0.04
13768,Antz Extreme Racing,PS2,2002,Racing,Empire Interactive,0.02,0.02,0,0.01,0.04
13771,Atelier Iris 3: Grand Phantasm (JP Sales),PS2,2006,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04
13777,The Legend of Heroes: Trails in the Sky First Chapter,PS3,2012,Role-Playing,Falcom Corporation,0,0,0.04,0,0.04
13778,Go Diego Go!: Safari Rescue,PS2,2008,Action,Take-Two Interactive,0.02,0.02,0,0.01,0.04
13780,Clannad,PS2,2006,Adventure,Interchannel,0,0,0.04,0,0.04
13781,Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,Tecmo Koei,0.03,0,0,0.01,0.04
13782,Fisherman's Challenge,PS2,2003,Sports,Konami Digital Entertainment,0.02,0.02,0,0.01,0.04
13788,Deadliest Warrior: Ancient Combat,PS3,2012,Fighting,Cloud Imperium Games Corporation,0.04,0,0,0,0.04
13789,King of Fighters: Maximum Impact Regulation A,PS2,2007,Fighting,SNK Playmore,0,0,0.04,0,0.04
13791,Star Ocean 5: Integrity and Faithlessness,PS3,2016,Role-Playing,Square Enix,0,0,0.04,0,0.04
13792,Date A Live: Rine Utopia,PS3,2013,Adventure,Compile Heart,0,0,0.04,0,0.04
13795,Surf's Up,PS3,2007,Sports,Ubisoft,0.03,0,0,0,0.04
13796,Fritz Chess,PS3,2009,Strategy,Deep Silver,0,0.03,0,0.01,0.04
13801,Sacred Blaze,PS2,2009,Strategy,Flight-Plan,0,0,0.04,0,0.04
13804,Thoroughbred Breeder II Plus,PS,1995,Simulation,Hect,0,0,0.04,0,0.04
13810,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0,0,0.04,0,0.04
13817,Cyber Troopers Virtual-On Marz,PS2,2003,Fighting,Sega,0.02,0.01,0,0,0.04
13818,Headhunter: Redemption,PS2,2004,Action,Sega,0.02,0.01,0,0,0.04
13826,Syndicate Wars,PS,1997,Strategy,Electronic Arts,0.02,0.01,0,0,0.04
13829,Herc's Adventures,PS,1997,Action,Virgin Interactive,0.02,0.01,0,0,0.04
13832,BlazBlue: Chrono Phantasma Extend,PS3,2015,Action,PQube,0,0,0.04,0,0.04
13834,Romance of the Three Kingdoms 13,PS3,2015,Action,Tecmo Koei,0,0,0.04,0,0.04
13836,SuperCar Challenge,PS3,2009,Racing,System 3 Arcade Software,0,0.03,0,0.01,0.04
13845,Dora's Big Birthday Adventure,PS2,2010,Misc,Take-Two Interactive,0.02,0.01,0,0,0.04
13846,PopStar Guitar,PS2,2008,Misc,XS Games,0.02,0.01,0,0,0.04
13848,NHL Blades of Steel 2000,PS,1999,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13849,Outlaw Volleyball Remixed,PS2,2004,Sports,Global Star,0.02,0.01,0,0,0.04
13850,The Adventures of Darwin,PS2,2006,Strategy,Essential Games,0.01,0,0.03,0,0.04
13856,Hyperdimension Neptunia Victory II,PS4,2015,Role-Playing,Idea Factory International,0,0,0.04,0,0.04
13857,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Adventure,Infogrames,0.02,0.01,0,0,0.04
13861,Warhammer: Dark Omen,PS,1998,Strategy,Electronic Arts,0.02,0.01,0,0,0.04
13868,Ballistic,PS,1999,Puzzle,Atari,0.02,0.01,0,0,0.04
13872,Sega Rally 2006,PS2,N/A,Racing,Unknown,0,0,0.04,0,0.04
13880,Stolen,PS2,2005,Action,Hip Interactive,0.02,0.01,0,0,0.04
13883,Rugby Challenge 3,PS4,2016,Sports,Alternative Software,0,0.03,0,0.01,0.04
13884,Memories Off 6: T-Wave,PS2,2008,Adventure,5pb,0,0,0.04,0,0.04
13885,Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,0,0.02,0,0.01,0.04
13887,Hatsune Miku: Project Diva X,PS4,2016,Misc,Sega,0.01,0,0.02,0,0.04
13893,Ide Yosuke no Mahjong Kazoku,PS,1995,Misc,Seta Corporation,0,0,0.04,0,0.04
13898,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001,Platform,Ubisoft,0.02,0.01,0,0,0.04
13901,Countdown Vampires,PS,1999,Adventure,Namco Bandai Games,0.02,0.01,0,0,0.04
13902,Crypt Killer,PS,1997,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13904,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,2002,Sports,Enix Corporation,0,0,0.04,0,0.04
13908,Battle Hunter,PS,1999,Strategy,Midas Interactive Entertainment,0.02,0.01,0,0,0.04
13909,PO'ed,PS,1996,Shooter,Time Warner Interactive,0.02,0.01,0,0,0.04
13911,Adidas Power Soccer,PS,1996,Sports,Psygnosis,0.02,0.01,0,0,0.04
13914,Darklight Conflict,PS,1997,Simulation,Electronic Arts,0.02,0.01,0,0,0.04
13921,Konami Arcade Classics,PS,1999,Misc,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13926,Echo Night Beyond,PS2,2004,Adventure,Indie Games,0.02,0.01,0,0,0.04
13930,Shin Hayarigami,PS3,2014,Adventure,Nippon Ichi Software,0,0,0.04,0,0.04
13939,Jikkyou World Soccer 2002,PS2,2002,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04
13940,Tenshou Gakuen Gekkouroku,PS2,2006,Adventure,Asmik Ace Entertainment,0,0,0.04,0,0.04
13942,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04
13957,Ragnarok Odyssey,PS3,2014,Role-Playing,GungHo,0.03,0.01,0,0.01,0.04
13958,Rugby 08,PS2,2007,Sports,Electronic Arts,0.02,0.01,0,0,0.04
13961,Cy Girls,PS2,2004,Action,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13974,Chaos Wars,PS2,2006,Strategy,Idea Factory,0,0,0.04,0,0.04
13975,Steambot Chronicles,PS2,2005,Role-Playing,505 Games,0.02,0.01,0,0,0.04
13977,Mr. Driller,PS,1999,Puzzle,Namco Bandai Games,0.02,0.01,0,0,0.04
13984,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008,Misc,D3Publisher,0,0,0.04,0,0.04
13987,NHL Legacy,PS3,2015,Action,Electronic Arts,0.03,0,0,0.01,0.04
13989,Tears to Tiara Anecdotes: The Secret of Avalon,PS3,2009,Strategy,Aqua Plus,0,0,0.04,0,0.04
13990,Legasista,PS3,2012,Role-Playing,Nippon Ichi Software,0,0,0.04,0,0.04
13991,Fatal Fury: Battle Archives Volume 1,PS2,2006,Fighting,Ignition Entertainment,0.02,0.01,0,0,0.04
13994,Rhapsody: A Musical Adventure,PS,1998,Role-Playing,Nippon Ichi Software,0.02,0.01,0,0,0.04
13995,NHL 16,PS3,2015,Sports,Electronic Arts,0,0.03,0,0.01,0.04
13997,Music Maker: Rockstar,PS2,2009,Misc,Magix,0.02,0.01,0,0,0.04
13999,Formula 1 06,PS2,2006,Racing,Sony Computer Entertainment,0,0,0.04,0,0.04
14000,Without Warning,PS2,2005,Shooter,Capcom,0.02,0.01,0,0,0.04
14008,Castlevania: Lords of Shadow - Reverie,PS3,2011,Action,Konami Digital Entertainment,0.02,0.01,0,0.01,0.04
14011,Enchanted Arms (JP sales),PS3,2007,Role-Playing,Ubisoft,0,0,0.04,0,0.04
14019,Hakuouki: Zuisouroku,PS2,2009,Adventure,Idea Factory,0,0,0.04,0,0.04
14022,Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006,Sports,Sega,0,0,0.04,0,0.04
14025,SD Gundam Force: Showdown!,PS2,2004,Shooter,Namco Bandai Games,0.02,0.01,0,0,0.04
14027,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
14028,Flow: Urban Dance Uprising,PS2,2005,Misc,Ubisoft,0.02,0.01,0,0,0.04
14031,True Pinball,PS,1996,Misc,Ocean,0.02,0.01,0,0,0.04
14039,Super Robot Taisen: Scramble Commander the 2nd,PS2,2007,Strategy,Banpresto,0,0,0.04,0,0.04
14049,Winter Sports 3: The Great Tournament,PS3,2010,Sports,Tradewest,0,0.03,0,0.01,0.04
14050,Deception III: Dark Delusion,PS,1999,Role-Playing,Tecmo Koei,0.02,0.01,0,0,0.04
14080,NHRA Drag Racing: Countdown to the Championship,PS2,2007,Racing,THQ,0.02,0.01,0,0,0.04
14085,Assassin's Creed Chronicles: China,PS4,2015,Action,Ubisoft,0,0.03,0,0.01,0.04
14087,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Adventure,Tecmo Koei,0,0,0.04,0,0.04
14090,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,Jester Interactive,0.02,0.01,0,0,0.04
14092,Greg Hastings Paintball 2,PS3,2010,Shooter,Majesco Entertainment,0.03,0,0,0,0.04
14094,Batman: A Telltale Game Series,PS4,2016,Adventure,Telltale Games,0.01,0.02,0,0.01,0.04
14102,Rebel Raiders: Operation Nighthawk,PS2,2006,Simulation,Kando Games,0.02,0.01,0,0,0.03
14106,Fast & Furious: Showdown,PS3,2013,Action,Activision,0,0.03,0,0,0.03
14108,Onechanbara Z Kagura,PS3,2013,Action,D3Publisher,0,0,0.03,0,0.03
14111,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,2010,Misc,Unknown,0,0,0.03,0,0.03
14114,Top Gun: Hard Lock,PS3,2012,Action,505 Games,0,0.03,0,0.01,0.03
14116,XBLAZE Code: Embryo,PS3,2013,Adventure,Arc System Works,0.02,0,0.01,0,0.03
14117,The Idolmaster: Gravure For You! Vol. 4,PS3,2012,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14121,Asterix & Obelix: Kick Buttix,PS2,2004,Action,Atari,0.02,0.01,0,0,0.03
14136,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,2006,Misc,Daito,0,0,0.03,0,0.03
14140,Resident Evil 4 HD,PS4,2016,Shooter,Capcom,0.03,0,0,0.01,0.03
14141,World Series of Poker: Tournament of Champions 2007 Edition,PS2,2006,Misc,Activision,0.02,0.01,0,0,0.03
14144,Tour de France 2014,PS4,2014,Sports,Focus Home Interactive,0,0.03,0,0,0.03
14145,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,PS3,2012,Misc,Fields,0,0,0.03,0,0.03
14149,Wangan Midnight,PS3,2007,Racing,Genki,0,0,0.03,0,0.03
14150,ESPN NBA 2Night 2002,PS2,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14154,Trap Gunner: Countdown to Oblivion,PS,1998,Strategy,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14155,Suzumiya Haruhi no Tsuisou,PS3,2011,Adventure,Namco Bandai Games,0,0,0.03,0,0.03
14160,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,2009,Adventure,Tecmo Koei,0,0,0.03,0,0.03
14163,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,Princess Soft,0,0,0.03,0,0.03
14165,Gacharoku,PS2,2002,Misc,Sony Computer Entertainment,0,0,0.03,0,0.03
14178,Battle Engine Aquila,PS2,2003,Shooter,Atari,0.02,0.01,0,0,0.03
14180,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016,Misc,Tecmo Koei,0,0,0.03,0,0.03
14182,Women's Volleyball Championship,PS2,2007,Sports,Spike,0,0,0.03,0,0.03
14185,MX vs. ATV Supercross,PS3,2014,Racing,Nordic Games,0.02,0.01,0,0.01,0.03
14186,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,2007,Misc,Tecmo Koei,0,0,0.03,0,0.03
14189,Battle Assault 3 featuring Gundam Seed,PS2,2004,Action,Namco Bandai Games,0.02,0.01,0,0,0.03
14190,Crimson Tears,PS2,2004,Role-Playing,Capcom,0.02,0.01,0,0,0.03
14192,Batman Forever: The Arcade Game,PS,1996,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03
14196,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,2011,Strategy,Nippon Ichi Software,0,0,0.03,0,0.03
14213,M&Ms Shell Shocked,PS,2001,Action,Berkeley,0.02,0.01,0,0,0.03
14215,K-On! After School Live!! HD Ver.,PS3,2012,Action,Sega,0,0,0.03,0,0.03
14216,Metal Gear Solid: The Essential Collection (JP sales),PS2,2007,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14219,3D Baseball,PS,1996,Sports,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14220,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,PS2,2007,Misc,Hackberry,0,0,0.03,0,0.03
14225,Tail Concerto,PS,1998,Adventure,Namco Bandai Games,0.02,0.01,0,0,0.03
14229,Night Head: The Labyrinth,PS,1995,Adventure,Fuji,0,0,0.03,0,0.03
14230,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,Namco Bandai Games,0,0,0.03,0,0.03
14234,EverBlue 2,PS2,2002,Adventure,Capcom,0.02,0.01,0,0,0.03
14236,NASCAR Heat Evolution,PS4,2016,Racing,Dusenberry Martin Racing,0.03,0,0,0.01,0.03
14244,Clannad,PS3,2011,Adventure,Prototype,0,0,0.03,0,0.03
14247,Rugby League Live 3,PS3,2015,Action,Tru Blu Entertainment,0,0.03,0,0,0.03
14248,PowerSlave,PS,1996,Shooter,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14251,Ukiyo no Shishi,PS3,2015,Action,Namco Bandai Games,0,0,0.03,0,0.03
14273,Winning Post World,PS2,2009,Sports,Tecmo Koei,0,0,0.03,0,0.03
14278,Super Hero Generation,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.03,0,0.03
14279,.hack: Sekai no Mukou ni + Versus,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14290,Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,2008,Strategy,Tecmo Koei,0,0,0.03,0,0.03
14291,Raw Danger!,PS2,2006,Action,505 Games,0.02,0.01,0,0,0.03
14295,Monster Rancher Hop-A-Bout,PS,2000,Action,Tecmo Koei,0.02,0.01,0,0,0.03
14300,Accel World: Ginyoku no Kakusei,PS3,2012,Adventure,Namco Bandai Games,0,0,0.03,0,0.03
14317,BeatMania IIDX 14 Gold,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14327,Togainu no Chi: True Blood,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.03,0,0.03
14334,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Misc,Hackberry,0,0,0.03,0,0.03
14339,Dragon's Dogma Online,PS3,2015,Role-Playing,Capcom,0,0,0.03,0,0.03
14347,Atelier Sophie: The Alchemist of the Mysterious Book,PS3,2015,Role-Playing,Tecmo Koei,0,0,0.03,0,0.03
14348,SingStar Chartbreaker,PS3,2009,Misc,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14349,Hiiro no Kakera 2: Hisui no Shizuku,PS2,2007,Adventure,Idea Factory,0,0,0.03,0,0.03
14350,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008,Sports,Konami Digital Entertainment,0,0,0.03,0,0.03
14352,SingStar Fussballhits,PS3,2010,Misc,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14354,Dance Factory,PS2,2006,Action,Codemasters,0.02,0.01,0,0,0.03
14358,DragonHeart: Fire & Steel,PS,1996,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03
14377,JoJo's Bizarre Adventure: Eyes of Heaven,PS3,2015,Fighting,Namco Bandai Games,0,0,0.03,0,0.03
14378,Hajime no Ippo: The Fighting! (2014),PS3,2014,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14392,Otometeki Koi Kakumei * Love Revo,PS2,2006,Adventure,Interchannel,0,0,0.03,0,0.03
14393,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,Role-Playing,Sega,0,0,0.03,0,0.03
14401,Egg Mania: Eggstreme Madness,PS2,2002,Puzzle,Kemco,0.02,0.01,0,0,0.03
14402,Super Heroine Chronicle,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.03,0,0.03
14404,Kiniro no Corda 3,PS2,2010,Adventure,Tecmo Koei,0,0,0.03,0,0.03
14406,Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0,0,0.03,0,0.03
14412,Suggoi! Arcana Heart 2,PS2,2009,Fighting,AQ Interactive,0,0,0.03,0,0.03
14429,World Sports Competition,PS3,2009,Sports,Hudson Soft,0.02,0,0,0.01,0.03
14430,Summon Night 6: Lost Borders,PS4,2016,Action,Namco Bandai Games,0,0,0.03,0,0.03
14433,Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,0.02,0.01,0,0,0.03
14434,MotorHead,PS,1998,Racing,Gremlin Interactive Ltd,0.02,0.01,0,0,0.03
14445,Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010,Action,Tecmo Koei,0,0,0.03,0,0.03
14446,Dancing Blade II: Tears of Eden,PS,1999,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14448,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
14449,BeatMania IIDX 13: DistorteD,PS2,2007,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14455,Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0,0,0.03
14460,S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,Konami Digital Entertainment,0.01,0.01,0,0,0.03
14465,Zoboomafoo: Leapin' Lemurs!,PS,2001,Action,Encore,0.02,0.01,0,0,0.03
14469,Graffiti Kingdom,PS2,2004,Role-Playing,505 Games,0.01,0.01,0,0,0.03
14478,Lethal Enforcers I & II,PS,1996,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14486,Cabela's Big Game Hunter: Pro Hunts,PS3,2014,Shooter,Activision,0.03,0,0,0,0.03
14488,Ducati World Racing Challenge,PS,2001,Racing,Acclaim Entertainment,0.02,0.01,0,0,0.03
14489,Pop'n Music 14 Fever!,PS2,2007,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
14511,The Idolmaster: Gravure For You! Vol. 5,PS3,2012,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14512,S.Y.K Renshouden,PS2,2010,Adventure,Idea Factory,0,0,0.03,0,0.03
14516,D.C.I.F.: Da Capo Innocent Finale,PS2,2009,Adventure,Sweets,0,0,0.03,0,0.03
14517,Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007,Strategy,Broccoli,0,0,0.03,0,0.03
14518,Nectaris: Military Madness,PS,1998,Strategy,Hudson Soft,0.02,0.01,0,0,0.03
14520,Tenka-bito,PS2,2006,Strategy,Sega,0,0,0.03,0,0.03
14521,BRAHMA Force: The Assault on Beltlogger 9,PS,1996,Shooter,JVC,0.02,0.01,0,0,0.03
14525,Samurai Spirits: Tenkaichi Kenkakuden,PS2,N/A,Fighting,Unknown,0,0,0.03,0,0.03
14526,Robo Pit,PS,1995,Fighting,Kokopeli Digital Studios,0.02,0.01,0,0,0.03
14530,Muv-Luv Alternative: Total Eclipse,PS3,2013,Simulation,5pb,0,0,0.03,0,0.03
14534,Hakuouki,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
14540,Master of Monsters: Disciples of Gaia,PS,1997,Strategy,Agetec,0.02,0.01,0,0,0.03
14554,Let's Dance with Mel B,PS3,2011,Sports,Black Bean Games,0,0.02,0,0.01,0.03
14556,Culdcept,PS2,2002,Strategy,Sega,0.01,0.01,0,0,0.03
14560,BeatMania IIDX 15: DJ Troopers,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14565,Worms,PS3,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14574,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
14582,Bladestorm: Nightmare,PS3,2015,Action,Tecmo Koei,0,0,0.03,0,0.03
14588,DICE: DNA Integrated Cybernetic Enterprises,PS2,2005,Shooter,Namco Bandai Games,0.01,0.01,0,0,0.03
14594,Rugby League Live,PS3,2010,Sports,Home Entertainment Suppliers,0,0.02,0,0.01,0.03
14595,Grid Runner,PS,1996,Action,Virgin Interactive,0.02,0.01,0,0,0.03
14599,Guitar Freaks V & DrumMania V,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14620,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PS3,2011,Misc,Unknown,0,0,0.03,0,0.03
14624,Roadsters,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
14626,Exist Archive: The Other Side of the Sky,PS4,2015,Role-Playing,Aksys Games,0,0,0.03,0,0.03
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0,0,0.03,0,0.03
14659,In Cold Blood,PS,2000,Adventure,Sony Computer Entertainment,0.02,0.01,0,0,0.03
14667,Wrestle Angels: Survivor 2,PS2,2008,Fighting,Tryfirst,0,0,0.03,0,0.03
14675,Vitamin Z,PS2,2009,Adventure,D3Publisher,0,0,0.03,0,0.03
14681,The IdolM@ster: Gravure For You! Vol. 6,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14683,Ghostbusters (2016),PS4,2016,Action,Activision,0.02,0,0,0.01,0.03
14690,Samurai Warriors 2,PS3,2013,Action,Tecmo Koei,0,0,0.03,0,0.03
14707,The Last Guy,PS3,2009,Action,Sony Computer Entertainment,0,0,0.03,0,0.03
14709,Akane Iro ni Somaru Saka Parallel,PS2,2008,Adventure,GN Software,0,0,0.03,0,0.03
14713,Timeshock! Pro Pinball,PS,1998,Misc,Empire Interactive,0.02,0.01,0,0,0.03
14715,D1 Professional Drift Grand Prix Series,PS2,2005,Racing,Yuke's,0.01,0.01,0,0,0.03
14718,Rush Hour,PS,1997,Misc,Psygnosis,0.02,0.01,0,0,0.03
14721,Aegis of Earth: Protonovus Assault,PS3,2016,Action,PQube,0.01,0.01,0,0,0.03
14723,Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.03,0,0.03
14748,ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14752,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Fighting,Banpresto,0,0,0.03,0,0.03
14759,The Perfect Golf,PS,1995,Sports,Seta Corporation,0,0,0.03,0,0.03
14760,Let's Sing 2016,PS4,2015,Action,FuRyu Corporation,0.02,0,0,0.01,0.03
14761,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,0,0,0.03,0,0.03
14766,Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,0,0,0.03,0,0.03
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14774,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0,0,0.03,0,0.03
14782,The Adventures of Lomax,PS,1996,Platform,Psygnosis,0.01,0.01,0,0,0.03
14785,Under the Skin,PS2,2004,Action,Capcom,0.01,0.01,0,0,0.03
14789,Poy Poy,PS,1997,Action,Konami Digital Entertainment,0.01,0.01,0,0,0.03
14790,Hermie Hopperhead: Scrap Panic,PS,1995,Platform,Sony Computer Entertainment,0,0,0.02,0,0.03
14793,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14794,Runabout 3: Neo Age,PS2,2002,Racing,BAM! Entertainment,0,0,0.03,0,0.03
14796,Captain Morgane and the Golden Turtle,PS3,2012,Adventure,Reef Entertainment,0,0.02,0,0.01,0.03
14805,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0,0,0.03,0,0.03
14806,Touch Shot! Love Application,PS3,2012,Adventure,Compile Heart,0,0,0.03,0,0.03
14807,Nanotek Warrior,PS,1997,Shooter,Virgin Interactive,0.01,0.01,0,0,0.03
14809,Cake Mania: Baker's Challenge,PS2,2008,Puzzle,Destineer,0.01,0.01,0,0,0.03
14811,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,0.01,0.01,0,0,0.03
14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016,Action,Capcom,0,0,0.03,0,0.03
14818,Renegade Racers,PS,1999,Racing,Interplay,0.01,0.01,0,0,0.03
14823,Steins;Gate 0,PS3,2015,Adventure,5pb,0,0,0.03,0,0.03
14832,River King: Wonderful Journey,PS2,2005,Sports,505 Games,0.01,0.01,0,0,0.03
14837,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,Activision,0,0.02,0,0,0.03
14842,Metal Saga,PS2,2005,Role-Playing,Success,0.01,0.01,0,0,0.03
14845,Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,D3Publisher,0,0,0.03,0,0.03
14846,Pop'n Music 13 Carnival,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14853,Shakugan no Shana,PS2,2006,Adventure,Media Works,0,0,0.03,0,0.03
14866,Open Season,PS2,2006,Platform,Ubisoft,0.01,0.01,0,0,0.03
14869,A Ressha de Gyoukou 2001,PS2,2001,Simulation,ArtDink,0,0,0.03,0,0.03
14877,Pitball,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03
14881,Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Misc,Paon Corporation,0,0,0.03,0,0.03
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007,Misc,Sega,0,0,0.03,0,0.03
14894,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
14896,R-Type Delta,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0,0,0.03
14899,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.02,0,0,0,0.03
14905,War Gods,PS,1996,Fighting,GT Interactive,0.01,0.01,0,0,0.03
14906,Evangelion: Jo,PS2,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14907,Doki Oki,PS,1995,Adventure,Banpresto,0,0,0.02,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,PS2,2002,Adventure,Success,0,0,0.03,0,0.03
14925,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010,Adventure,Prototype,0,0,0.02,0,0.02
14935,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Fighting,Broccoli,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),PS2,2005,Shooter,Electronic Arts,0,0,0.02,0,0.02
14940,The Idolmaster: Gravure For You! Vol.7,PS3,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
